State: -1551.8302,262.91403,-168.45583,0,2,211.2888,460.17514,1, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -1199.3539,-1229.8069,-167.96875,88,3,210.7325,3.4028235E+38,1, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -1203.4927,-1210.5216,-167.96875,88,3,212.34529,3.4028235E+38,1, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -1210.6523,-1191.5918,-167.96875,88,3,218.58194,3.4028235E+38,1, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -802.29877,-574.5306,-263.4599,100,2,0,1748.2377,1, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -110.85132,-570.6125,-214.99396,19,3,0,3.4028235E+38,1, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -802.29877,-574.5306,-263.4599,100,2,0,1721.2838,1, Action: 0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
State: -216.11304,-655.22046,-244.54045,19,3,228.69691,3.4028235E+38,1, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -320.02856,-660.4046,-263.46396,19,3,240,3.4028235E+38,1, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -335.021,-660.868,-265.9425,18,3,240.00002,3.4028235E+38,1, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -826.75507,-751.9663,-261.96875,100,2,0,1602.0594,1, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -378.3191,-642.3771,-271.30823,18,3,196.63573,3.4028235E+38,1, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -389.6612,-622.6142,-272.42896,0,3,217.3354,3.4028235E+38,1, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -389.6612,-622.6142,-272.42896,0,3,217.3354,3.4028235E+38,1, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -826.75507,-751.9663,-261.96875,100,2,0,1602.0594,1, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -826.75507,-751.9663,-261.96875,100,2,0,1602.0594,1, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -885.1165,-145.11078,-167.99872,100,3,0,3.4028235E+38,1, Action: 0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -613.7908,-924.3015,-221.8143,28,2,123.53729,1873.7778,1, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -1550.467,-857.22974,-165.96875,88,3,215.07584,3.4028235E+38,1, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -635.2745,-810.4238,-263.96875,28,2,180.9291,1788.3866,1, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State: -885.1165,-145.11078,-167.99872,100,3,0,3.4028235E+38,1, Action: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
